leaid,year,fips,district_id,district_name,est_population_total,est_population_5_17,est_population_5_17_poverty,est_population_5_17_poverty_pct,est_population_5_17_pct
1807800,2013,18,7800,North Judson-San Pierre School Corporation,7430,1352,317,0.23446746,0.18196501
1807830,2013,18,7830,North Knox School Corporation,8733,1399,275,0.19656898,0.16019696
1807860,2013,18,7860,North Lawrence Community Schools,33903,5755,1012,0.17584708,0.16974899
1807890,2013,18,7890,North Miami Community Schools,5883,1114,213,0.19120288,0.18935917
1807900,2013,18,7900,North Montgomery Community School Corporation,12011,2174,289,0.13293469,0.18100075
1807920,2013,18,7920,North Newton School Corporation,9133,1571,222,0.14131127,0.17201358
1807950,2013,18,7950,North Posey County Schools Metropolitan School District,8527,1475,127,0.086101696,0.17297995
1807980,2013,18,7980,North Putnam Community Schools,10100,1806,297,0.16445182,0.17881188
1808010,2013,18,8010,North Spencer County School Corporation,12038,2010,208,0.10348259,0.16697125
1808070,2013,18,8070,North Vermillion Community School Corporation,4391,746,114,0.15281501,0.16989297
1808100,2013,18,8100,North West Hendricks Schools,10233,2149,100,0.04653327,0.21000685
1808130,2013,18,8130,North White School Corporation,6033,981,260,0.2650357,0.16260567
1808120,2013,18,8120,Northeast Dubois County School Corporation,5496,1024,81,0.07910156,0.18631732
1808160,2013,18,8160,Northeast School Corporation,8579,1452,268,0.18457301,0.16925049
1808190,2013,18,8190,Northeastern Wayne Schools,5747,1101,276,0.2506812,0.19157821
1808220,2013,18,8220,Northern Wells Community Schools,15282,2678,384,0.1433906,0.17523885
1808250,2013,18,8250,Northwest Allen County Schools,35830,7821,609,0.07786728,0.21828078
1808310,2013,18,8310,Northwestern Consolidated School Corporation,7736,1477,150,0.10155721,0.19092554
1802040,2013,18,2040,Northwestern School Corporation,8696,1607,188,0.116988175,0.18479761
1808340,2013,18,8340,Oak Hill United School Corporation,7678,1361,194,0.14254224,0.1772597
1808460,2013,18,8460,Oregon-Davis School Corporation,4379,748,178,0.23796791,0.17081526
1808490,2013,18,8490,Orleans Community Schools,4746,930,261,0.28064516,0.19595449
1808640,2013,18,8640,Paoli Community School Corporation,9286,1714,440,0.25670946,0.18457894
1808760,2013,18,8760,Penn-Harris-Madison School Corporation,61095,12001,1407,0.11724023,0.19643179
1801740,2013,18,1740,Perry Central Community School Corporation,7442,1112,127,0.11420863,0.1494222
1808820,2013,18,8820,Perry Township Metropolitan School District,96503,16153,3436,0.21271591,0.1673834
1808850,2013,18,8850,Peru Community Schools,13301,2276,573,0.25175747,0.17111495
1808900,2013,18,8900,Pike County School Corporation,12683,2059,333,0.161729,0.1623433
1808910,2013,18,8910,Pike Township Metropolitan School District,75572,13396,2927,0.21849807,0.17726141
1808940,2013,18,8940,Pioneer Regional School Corporation,5131,936,177,0.18910256,0.18242058
1808970,2013,18,8970,Plainfield Community School Corporation,29472,4991,431,0.08635544,0.16934718
1809060,2013,18,9060,Plymouth Community School Corporation,19625,3641,711,0.19527602,0.18552867
1809150,2013,18,9150,Portage Township Schools,47715,8752,1500,0.1713894,0.1834224
1809180,2013,18,9180,Porter Township School Corporation,9497,1616,152,0.09405941,0.170159
1809300,2013,18,9300,Prairie Heights Community School Corporation,9786,1661,388,0.23359422,0.16973227
1801770,2013,18,1770,Randolph Central School Corporation,9683,1669,393,0.23547034,0.17236394
1803180,2013,18,3180,Randolph Eastern School Corporation,5121,950,278,0.29263157,0.18551064
1810740,2013,18,10740,Randolph Southern School Corporation,3186,590,110,0.18644068,0.18518518
1809420,2013,18,9420,Rensselaer Central School Corporation,10694,1889,253,0.13393329,0.1766411
1809480,2013,18,9480,Richland-Bean Blossom Community School Corporation,17741,3188,363,0.11386449,0.17969675
1809510,2013,18,9510,Richmond Community School Corporation,41427,6127,1791,0.2923127,0.14789872
1809600,2013,18,9600,Rising Sun-Ohio County Community Schools,5994,937,134,0.1430096,0.15632299
1804620,2013,18,4620,River Forest Community School Corporation,7344,1339,418,0.31217328,0.1823257
1809630,2013,18,9630,Rochester Community School Corporation,11491,1954,417,0.2134084,0.17004612
1809720,2013,18,9720,Rossville Consolidated School District,5044,1084,161,0.14852399,0.21490881
1809750,2013,18,9750,Rush County Schools,14896,2719,453,0.16660537,0.18253222
1809810,2013,18,9810,Salem Community Schools,12612,2138,435,0.20346119,0.1695211
1809990,2013,18,9990,Scott County School District 1,6576,1229,331,0.26932466,0.18689173
1810020,2013,18,10020,Scott County School District 2,17396,2949,622,0.21091896,0.16952173
1810080,2013,18,10080,Seymour Community Schools,27776,4890,788,0.1611452,0.17605127
1810110,2013,18,10110,Shakamak Schools Metropolitan School District,5335,944,208,0.22033899,0.1769447
1803210,2013,18,3210,Shelby Eastern Schools,8519,1443,155,0.10741511,0.16938607
1810140,2013,18,10140,Shelbyville Central Schools,23751,4068,808,0.1986234,0.171277
1808280,2013,18,8280,Shenandoah School Corporation,7407,1342,203,0.15126677,0.18117997
1806480,2013,18,6480,Sheridan Community Schools,6566,1264,179,0.14161393,0.19250685
1810170,2013,18,10170,Shoals Community School Corporation,4434,722,149,0.20637119,0.16283266
1810230,2013,18,10230,Smith-Green Community Schools,7425,1373,135,0.098324835,0.18491583
1810260,2013,18,10260,South Adams Schools,10606,2511,923,0.36758265,0.23675278
1810290,2013,18,10290,South Bend Community School Corporation,159969,26559,8693,0.327309,0.16602592
1802190,2013,18,2190,South Central Community School Corporation,4103,771,111,0.14396887,0.18791129
1800240,2013,18,240,South Dearborn Community School Corporation,17198,3088,566,0.18329015,0.17955576
1810350,2013,18,10350,South Gibson School Corporation,12356,2282,234,0.10254163,0.1846876
1810360,2013,18,10360,South Harrison Community Schools,21038,3482,646,0.18552557,0.16551003
1810380,2013,18,10380,South Henry School Corporation,4439,764,115,0.15052356,0.17211084
1810410,2013,18,10410,South Knox School Corporation,6107,1102,139,0.1261343,0.18044867
1810440,2013,18,10440,South Madison Community School Corporation,25896,4719,571,0.121000215,0.18222892
1810450,2013,18,10450,South Montgomery Community School Corporation,10576,1936,256,0.1322314,0.18305598
1810470,2013,18,10470,South Newton School Corporation,5133,878,157,0.17881548,0.17105007
1810500,2013,18,10500,South Putnam Community Schools,9528,1248,168,0.13461539,0.13098237
1810530,2013,18,10530,South Ripley Community School Corporation,7584,1277,216,0.16914643,0.1683808
1810560,2013,18,10560,South Spencer County School Corporation,8906,1557,243,0.15606937,0.17482597
1810590,2013,18,10590,South Vermillion Community School Corporation,11487,2032,354,0.1742126,0.17689562
1810640,2013,18,10640,Southeast Dubois County School Corporation,7379,1345,71,0.052788105,0.18227401
1810620,2013,18,10620,Southeast Fountain School Corporation,6948,1208,199,0.1647351,0.17386298
1810680,2013,18,10680,Southeastern School Corporation,8338,1495,152,0.10167224,0.1792996
1810710,2013,18,10710,Southern Hancock County Community School Corporation,17734,3563,198,0.055571146,0.2009135
1810770,2013,18,10770,Southern Wells Community Schools,3946,736,115,0.15625,0.186518
1800030,2013,18,30,Southwest Allen County Metropolitan School District,39963,8503,659,0.07750206,0.21277182
1810870,2013,18,10870,Southwest Dubois County School Corporation,9751,1787,247,0.13822047,0.18326326
1810900,2013,18,10900,Southwest Parke Community School Corporation,5233,908,254,0.27973568,0.17351423
1810860,2013,18,10860,Southwest School Corporation,12644,1788,385,0.21532439,0.14141095
1810800,2013,18,10800,Southwestern Jefferson County Consolidated Schools,9440,1444,309,0.21398892,0.1529661
1810830,2013,18,10830,Southwestern Shelby County Consolidated Schools,4400,821,130,0.15834348,0.18659091
1810920,2013,18,10920,Speedway School Town,12137,1774,470,0.264938,0.14616463
1810950,2013,18,10950,Spencer-Owen Community Schools,17667,3027,650,0.21473406,0.17133638
1810980,2013,18,10980,Springs Valley Community School Corporation,5741,1007,215,0.21350546,0.17540498
1811100,2013,18,11100,Steuben County Metropolitan School District,18145,2993,506,0.16906114,0.16494901
1811190,2013,18,11190,Sunman-Dearborn Community School Corporation,24670,4788,390,0.08145364,0.19408189
1811220,2013,18,11220,Switzerland County School Corporation,10526,1939,549,0.28313562,0.18421052
1811250,2013,18,11250,Taylor Community School Corporation,9295,1492,274,0.18364611,0.16051641
1811260,2013,18,11260,Tell City-Troy Township School Corporation,10535,1614,303,0.18773234,0.1532036
1811340,2013,18,11340,Tippecanoe School Corporation,93380,14369,1762,0.1226251,0.15387663
1811370,2013,18,11370,Tippecanoe Valley School Corporation,11692,2203,397,0.1802088,0.18841943
1811400,2013,18,11400,Tipton Community School Corporation,10708,1845,283,0.15338753,0.17230108
1808040,2013,18,8040,Tipton County Northern Community School Corporation,4942,883,55,0.062287655,0.1786726
1811430,2013,18,11430,Tri-County School Corporation,4272,811,132,0.16276202,0.18984082
1811460,2013,18,11460,Tri-Creek School Corporation,20401,3838,516,0.13444503,0.18812804
1800107,2013,18,107,Tri-Township Consolidated School Corporation,2959,477,81,0.16981132,0.16120312
1811490,2013,18,11490,Triton School Corporation,5986,1256,167,0.13296178,0.20982292
1811580,2013,18,11580,Twin Lakes School Corporation,14590,2456,409,0.16653095,0.16833447
1811610,2013,18,11610,Union County-College Corner Joint School District,7644,1417,261,0.18419196,0.18537416
1811730,2013,18,11730,Union School Corporation,2907,512,119,0.23242188,0.17612658
1811700,2013,18,11700,Union Township School Corporation,8929,1700,159,0.09352941,0.19039086
1811910,2013,18,11910,Union-North United School Corporation,7987,1493,260,0.17414601,0.18692876
1811970,2013,18,11970,Valparaiso Community Schools,43855,6987,824,0.1179333,0.15932049
1812090,2013,18,12090,Vigo County School Corporation,108291,16245,4424,0.27232996,0.15001246
1812120,2013,18,12120,Vincennes Community School Corporation,23114,3256,838,0.257371,0.14086701
1812240,2013,18,12240,Wa-Nee Community Schools,20948,4553,619,0.13595432,0.21734771
1812150,2013,18,12150,Wabash City Schools,9115,1483,364,0.24544841,0.16269885
1812180,2013,18,12180,Wabash County Schools Metropolitan School District,12990,2358,278,0.11789652,0.18152425
1806080,2013,18,6080,Warren County Metropolitan School District,7289,1173,171,0.14578006,0.16092743
1812360,2013,18,12360,Warren Township Metropolitan School District,65505,13042,3146,0.24122067,0.1990993
1812390,2013,18,12390,Warrick County School Corporation,61049,11655,1131,0.0970399,0.19091222
1812420,2013,18,12420,Warsaw Community Schools,40551,7448,1187,0.15937164,0.18366994
1812450,2013,18,12450,Washington Community School Corporation,17738,3195,677,0.21189359,0.18012178
1812720,2013,18,12720,Washington Township Metropolitan School District,90416,13389,2651,0.19799836,0.1480822
1805550,2013,18,5550,Wawasee Community School Corporation,20014,3439,513,0.14917128,0.17182972
1812810,2013,18,12810,Wayne Township Metropolitan School District,83127,14795,4115,0.2781345,0.17798068
1804500,2013,18,4500,Wes-Del Community Schools,5395,837,199,0.23775388,0.15514365
1809360,2013,18,9360,West Central School Corporation,4594,866,123,0.14203233,0.18850675
1809370,2013,18,9370,West Clark Community Schools,27628,5019,564,0.11237298,0.18166353
1812870,2013,18,12870,West Lafayette Community School Corporation,25980,2231,207,0.0927835,0.085873745
1812900,2013,18,12900,West Noble School Corporation,12959,2917,505,0.17312308,0.22509453
1812930,2013,18,12930,West Washington School Corporation,5625,1076,267,0.24814126,0.19128889
1812990,2013,18,12990,Western Boone County Community School Corporation,10063,1953,188,0.096262164,0.19407731
1804470,2013,18,4470,Western School Corporation,13002,2574,335,0.13014764,0.19796954
1813050,2013,18,13050,Western Wayne Schools,5998,1061,204,0.19227144,0.1768923
1813080,2013,18,13080,Westfield-Washington Schools,35534,7883,630,0.07991881,0.22184387
1813110,2013,18,13110,Westview School Corporation,19365,5510,962,0.17459165,0.28453395
1800008,2013,18,8,White River Valley School District,5716,952,218,0.2289916,0.16655004
1813200,2013,18,13200,Whiting School City,4593,869,198,0.2278481,0.18920095
1813230,2013,18,13230,Whitko Community School Corporation,10579,2008,311,0.15488048,0.18981001
1802280,2013,18,2280,Whitley County Consolidated Schools,22838,3984,442,0.11094377,0.1744461
1802830,2013,18,2830,Zionsville Community Schools,25983,6371,186,0.029194789,0.24519879
1904080,2013,19,4080,A-H-S-T Community School District,3540,605,57,0.09421488,0.17090395
1903060,2013,19,3060,AGWSR Community School District,4479,697,83,0.11908178,0.15561509
1903090,2013,19,3090,Adair-Casey Community School District,1965,356,57,0.16011237,0.18117048
1903150,2013,19,3150,Adel-De Soto-Minburn Community School District,8611,1706,106,0.062133648,0.19811869
1903220,2013,19,3220,Akron-Westfield Community School District,3095,539,74,0.13729128,0.17415185
1900031,2013,19,31,Albert City-Truesdale Community School District,1490,262,32,0.122137405,0.17583893
1903270,2013,19,3270,Albia Community School District,7348,1299,204,0.15704387,0.1767828
1903300,2013,19,3300,Alburnett Community School District,3325,601,63,0.10482529,0.18075188
1900032,2013,19,32,Alden Community School District,1562,267,45,0.16853933,0.17093469
1903360,2013,19,3360,Algona Community School District,9026,1520,183,0.12039474,0.16840239
1903390,2013,19,3390,Allamakee Community School District,8873,1421,264,0.18578465,0.16014877
1903480,2013,19,3480,Alta Community School District,2919,506,68,0.13438736,0.17334704
1903540,2013,19,3540,Ames Community School District,58244,4909,565,0.11509472,0.08428336
1903570,2013,19,3570,Anamosa Community School District,9445,1415,163,0.11519434,0.14981471
1903630,2013,19,3630,Andrew Community School District,1569,289,53,0.183391,0.18419376
1903690,2013,19,3690,Ankeny Community School District,52262,9869,516,0.052284934,0.188837
1903750,2013,19,3750,Aplington-Parkersburg Community School District,4583,829,91,0.109770805,0.18088588
1903780,2013,19,3780,Ar-We-Va Community School District,2115,386,35,0.09067357,0.1825059
1903850,2013,19,3850,Armstrong-Ringsted Community School District,2032,283,33,0.11660777,0.13927165
1903930,2013,19,3930,Atlantic Community School District,8597,1415,293,0.20706713,0.1645923
1903960,2013,19,3960,Audubon Community School District,3446,549,68,0.123861566,0.15931515
1904020,2013,19,4020,Aurelia Community School District,1650,264,38,0.14393939,0.16
1904440,2013,19,4440,BCLUW Community School District,3399,625,52,0.0832,0.18387762
1904200,2013,19,4200,Ballard Community School District,7630,1629,108,0.06629834,0.21349934
1904320,2013,19,4320,Battle Creek-Ida Grove Community School District,3928,664,111,0.16716868,0.16904277
1904380,2013,19,4380,Baxter Community School District,1896,372,24,0.06451613,0.19620253
1904560,2013,19,4560,Bedford Community School District,3212,527,79,0.14990513,0.16407223
1904620,2013,19,4620,Belle Plaine Community School District,3490,585,91,0.15555556,0.16762178
1904650,2013,19,4650,Bellevue Community School District,4370,747,78,0.104417674,0.17093821
1904680,2013,19,4680,Belmond-Klemme Community School District,4283,731,104,0.14227086,0.17067476
1904740,2013,19,4740,Bennett Community School District,1292,237,19,0.080168776,0.18343653
