,STATE,Abbe,ENROLL,NAME,YRDATA,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT,,Alabama,AL
57002,Pennsylvania,PA,1360,COLUMBIA BORO SCH DIST,2013,21475,1386,9881,10208,20919,10723,4786,882,68,,,
57003,Pennsylvania,PA,3978,ELIZABETHTOWN AREA SCH DIST,2013,50767,1037,15911,33819,49603,28668,13295,1490,1947,,,
57004,Pennsylvania,PA,4202,EPHRATA AREA SCH DIST,2013,59618,1798,15805,42015,52687,28089,15687,1978,2463,,,
57005,Pennsylvania,PA,3103,LAMPETER STRASBURG SCHOOL DIST,2013,46673,924,9217,36532,41309,24869,10617,1961,615,,,
57006,Pennsylvania,PA,11174,LANCASTER SCHOOL DISTRICT,2013,179639,23058,81783,74798,211967,104181,45006,12709,35088,,,
57007,Pennsylvania,PA,2954,MANHEIM CENTRAL SCH DIST,2013,46389,2279,12235,31875,40965,23030,11080,1888,1136,,,
57008,Pennsylvania,PA,5869,MANHEIM TWP SCH DIST,2013,80852,1657,13289,65906,70585,37914,19294,2307,3155,,,
57009,Pennsylvania,PA,4381,WARWICK SCHOOL DISTRICT,2013,61415,1377,17462,42576,54639,32059,13264,2025,818,,,
57010,Pennsylvania,PA,0,LANCASTER COUNTY ACADEMY,2013,342,0,9,333,351,271,80,0,0,,,
57011,Pennsylvania,PA,2876,DONEGAL SCH DIST,2013,43165,2311,11640,29214,49325,20849,9553,1317,11999,,,
57012,Pennsylvania,PA,6913,HEMPFIELD SCH DIST,2013,106905,3056,24937,78912,127490,60820,26966,3345,29805,,,
57013,Pennsylvania,PA,3683,SOLANCO SCHOOL DISTRICT,2013,48816,3224,16527,29065,44580,25786,12759,1711,1030,,,
57014,Pennsylvania,PA,0,LANCASTER-LEBANON INTERMEDIATE SCHOOL UNIT 13,2013,115798,37449,20202,58147,125496,50122,39806,19717,187,,,
57015,Pennsylvania,PA,4286,CONESTOGA VALLEY SCH DIST,2013,57742,2903,9370,45469,50482,30327,14073,1865,903,,,
57016,Pennsylvania,PA,3162,EAST LANCASTER CO SCH DIST,2013,47826,2433,10093,35300,46181,24199,14164,1491,3520,,,
57017,Pennsylvania,PA,5069,PENN MANOR SCH DIST,2013,68483,2126,19909,46448,62803,37536,16025,2363,2674,,,
57018,Pennsylvania,PA,1683,PEQUEA VALLEY SCH DIST,2013,32022,1969,6301,23752,28621,14454,9515,803,763,,,
57019,Pennsylvania,PA,0,LANCASTER COUNTY AVTS,2013,24082,5000,3235,15847,29054,6991,7806,7276,6801,,,
57020,Pennsylvania,PA,1900,ELLWOOD CITY AREA SCH DIST,2013,25586,443,15397,9746,25662,14470,7315,911,821,,,
57021,Pennsylvania,PA,1291,LAUREL SCH DIST,2013,17270,723,10630,5917,16485,9204,5160,511,842,,,
57022,Pennsylvania,PA,1270,NESHANNOCK TWP SCH DIST,2013,17112,296,5086,11730,15956,8948,4677,412,335,,,
57023,Pennsylvania,PA,3214,NEW CASTLE AREA SCH DIST,2013,45701,4911,29204,11586,56661,27805,11321,2104,9849,,,
57024,Pennsylvania,PA,808,UNION AREA SCHOOL DIST,2013,10964,201,6348,4415,10475,6374,2764,509,236,,,
57025,Pennsylvania,PA,1489,MOHAWK AREA SCH DIST,2013,21998,368,13728,7902,21135,12648,5307,829,1023,,,
57026,Pennsylvania,PA,1171,SHENANGO AREA SCH DIST,2013,16513,263,10106,6144,16323,10319,3980,515,419,,,
57027,Pennsylvania,PA,1303,WILMINGTON AREA SCH DIST,2013,18440,313,8935,9192,21935,10253,4919,599,4770,,,
57028,Pennsylvania,PA,0,LAWRENCE COUNTY AVTS,2013,6472,761,909,4802,6320,3196,2106,936,77,,,
57029,Pennsylvania,PA,4819,LEBANON SCH DIST,2013,61835,8198,35125,18512,67887,31893,15310,5407,8915,,,
57030,Pennsylvania,PA,2404,NORTHERN LEBANON SCH DIST,2013,32006,731,12735,18540,31873,17943,9531,1239,765,,,
57031,Pennsylvania,PA,3328,PALMYRA AREA SCH DIST,2013,43672,1985,10738,30949,40600,21612,9881,1374,3543,,,
57032,Pennsylvania,PA,4628,CORNWALL LEBANON,2013,64530,1324,18374,44832,60265,35476,17212,1964,596,,,
57033,Pennsylvania,PA,1517,ANNVILLE CLEONA SCH DIST,2013,20480,514,6897,13069,20306,10285,6008,558,534,,,
57034,Pennsylvania,PA,2439,EASTERN LEBANON COUNTY SCH DIST,2013,34096,1077,8802,24217,31149,18263,8759,1205,161,,,
57035,Pennsylvania,PA,0,LEBANON COUNTY AVTS,2013,7554,1728,1054,4772,7788,3125,2314,1702,317,,,
57036,Pennsylvania,PA,16966,ALLENTOWN CITY SCH DIST,2013,242062,32490,127829,81743,255203,152227,58319,10876,10504,,,
57037,Pennsylvania,PA,1486,CATASAUQUA SCH DIST,2013,25916,841,7190,17885,24816,13491,6631,983,225,,,
57038,Pennsylvania,PA,8152,EAST PENN SCH DIST,2013,118760,2247,24222,92291,107788,61748,32004,4216,1055,,,
57039,Pennsylvania,PA,9263,PARKLAND SCH DIST,2013,141029,4016,21194,115819,129618,75495,36634,4734,1378,,,
57040,Pennsylvania,PA,1592,SALISBURY TWP SCH DIST,2013,31043,454,5558,25031,31289,14455,9785,886,2138,,,
57041,Pennsylvania,PA,4176,WHITEHALL COPLAY SCH DIST,2013,56628,1684,14007,40937,56354,28337,14860,2189,3253,,,
57042,Pennsylvania,PA,3097,SOUTHERN LEHIGH SCH DIST,2013,54102,509,10562,43031,51181,26025,16725,1585,710,,,
57043,Pennsylvania,PA,2239,NORTH WESTERN LEHIGH SCHOOL DIST,2013,36914,464,10383,26067,34221,17834,10273,1068,1495,,,
57044,Pennsylvania,PA,0,CARBON-LEHIGH INTERMEDIATE SCHOOL UNIT 21,2013,70708,14182,16139,40387,75941,32804,25032,7432,621,,,
57045,Pennsylvania,PA,1729,NORTHERN LEHIGH SCHOOL DISTRICT,2013,28707,1160,10870,16677,27394,14169,7782,1060,1534,,,
57046,Pennsylvania,PA,0,LEHIGH CAREER AND TECHNICAL INSTITUTE,2013,27372,1490,4169,21713,26043,11298,7179,3829,1780,,,
57047,Pennsylvania,PA,2704,DALLAS SCH DIST,2013,34020,1449,9597,22974,32822,18298,8889,1032,397,,,
57048,Pennsylvania,PA,2996,CRESTWOOD SCHOOL DIST,2013,34280,709,12825,20746,32610,19805,8785,1156,195,,,
57049,Pennsylvania,PA,2042,HANOVER AREA SCH DIST,2013,26337,894,11604,13839,25044,13880,7297,1060,40,,,
57050,Pennsylvania,PA,10429,HAZLETON AREA SCH DIST,2013,122944,10722,57150,55072,118425,69445,26488,7050,8808,,,
57051,Pennsylvania,PA,4792,WYOMING VALLEY WEST SCHOOL DIST,2013,65670,4938,27713,33019,72441,41694,14050,2839,6707,,,
57052,Pennsylvania,PA,1949,LAKE LEHMAN SCH DIST,2013,27484,1126,11236,15122,26144,15531,7857,985,361,,,
57053,Pennsylvania,PA,2180,GREATER NANTICOKE AREA SCH DIST,2013,25427,2241,14914,8272,26557,15085,6564,1229,324,,,
57054,Pennsylvania,PA,3282,PITTSTON AREA SCH DIST,2013,42520,2291,16010,24219,41564,24603,11663,1447,184,,,
57055,Pennsylvania,PA,2449,WYOMING AREA SCHOOL DIST,2013,30308,1084,12291,16933,29529,17212,7925,1131,406,,,
57056,Pennsylvania,PA,6934,WILKES BARRE AREA SCHOOL DIST,2013,102440,7496,39997,54947,102677,65612,25837,3893,784,,,
57057,Pennsylvania,PA,0,LUZERNE INTERMEDIATE SCHOOL UNIT 18,2013,38875,13405,9993,15477,40150,14685,16059,3411,0,,,
57058,Pennsylvania,PA,1160,NORTHWEST AREA SCH DIST,2013,18346,576,11018,6752,17608,10351,5283,567,60,,,
57059,Pennsylvania,PA,0,WEST SIDE AVTS,2013,6441,383,819,5239,6343,3820,2100,348,71,,,
57060,Pennsylvania,PA,0,WILKES-BARRE AVTS,2013,8679,561,1140,6978,9216,3876,3885,308,727,,,
57061,Pennsylvania,PA,2682,JERSEY SHORE AREA SCHOOL DIST,2013,37986,1396,20038,16552,36677,21252,9361,1465,3134,,,
57062,Pennsylvania,PA,1452,LOYALSOCK TWP SCH DIST,2013,20104,615,5324,14165,18647,9625,5457,859,1022,,,
57063,Pennsylvania,PA,898,MONTGOMERY AREA SCH DIST,2013,14109,649,7607,5853,12656,7259,3735,884,160,,,
57064,Pennsylvania,PA,1935,MONTOURSVILLE AREA SCHOOL DIST,2013,26287,596,10684,15007,24081,13759,7584,792,422,,,
57065,Pennsylvania,PA,1320,SOUTH WILLIAMSPORT AREA SCHOOL DIST,2013,16749,678,8833,7238,17143,9661,4241,630,2016,,,
57066,Pennsylvania,PA,5209,WILLIAMSPORT AREA SCHOOL DIST,2013,81439,11650,38368,31421,102211,43009,21436,3382,29979,,,
57067,Pennsylvania,PA,0,LYCOMING COUNTY CAREER CONSORTIUM,2013,1584,115,293,1176,1546,996,489,32,27,,,
57068,Pennsylvania,PA,0,BLAST INTERMEDIATE SCHOOL UNIT 17,2013,27595,8709,4265,14621,30327,11181,13548,0,128,,,
57069,Pennsylvania,PA,1673,EAST LYCOMING SCH DIST,2013,22216,670,11885,9661,20922,11900,5635,1148,610,,,
57070,Pennsylvania,PA,1025,MUNCY SCHOOL DIST,2013,15340,580,5721,9039,14336,8308,3947,595,602,,,
57071,Pennsylvania,PA,2519,BRADFORD AREA SCH DIST,2013,37758,3306,20515,13937,32781,18847,11028,1910,414,,,
57072,Pennsylvania,PA,731,OTTO ELDRED SCH DIST,2013,10890,1155,7676,2059,11215,4894,3141,490,176,,,
57073,Pennsylvania,PA,901,PORT ALLEGANY SCH DIST,2013,14033,607,9669,3757,13313,7445,3262,516,576,,,
57074,Pennsylvania,PA,943,SMETHPORT AREA SCH DIST,2013,14169,567,9279,4323,13856,7428,4144,934,437,,,
57075,Pennsylvania,PA,0,SENECA HIGHLANDS INTERMEDIATE SCHOOL UNIT 9,2013,17387,5667,3892,7828,21276,11099,7334,1,1335,,,
57076,Pennsylvania,PA,1216,KANE AREA SCH DIST,2013,16498,1240,10621,4637,15544,9318,4635,674,614,,,
57077,Pennsylvania,PA,0,SENECA HIGHLANDS AVTS,2013,1579,0,394,1185,1899,960,628,37,22,,,
57078,Pennsylvania,PA,781,FARRELL AREA SCH DIST,2013,16910,2640,10029,4241,15868,8693,4527,1041,60,,,
57079,Pennsylvania,PA,1391,GREENVILLE AREA SCH DIST,2013,17964,1354,10049,6561,16411,10153,4487,1015,179,,,
57080,Pennsylvania,PA,2642,GROVE CITY AREA SCH DIST,2013,36220,439,14020,21761,32168,21365,8059,901,788,,,
57081,Pennsylvania,PA,2098,HERMITAGE SCHOOL DIST,2013,28342,850,9591,17901,26453,16379,6917,896,11,,,
57082,Pennsylvania,PA,546,JAMESTOWN AREA SCH DIST,2013,8527,418,4736,3373,8099,3896,2918,317,44,,,
57083,Pennsylvania,PA,1292,MERCER AREA SCH DIST,2013,16401,531,8269,7601,15349,8902,4384,613,98,,,
57084,Pennsylvania,PA,2111,SHARON CITY SCH DIST,2013,30702,3306,18825,8571,41635,17196,6739,1543,13084,,,
57085,Pennsylvania,PA,1321,SHARPSVILLE AREA SCHOOL DIST,2013,15107,316,8784,6007,14349,8390,4353,620,176,,,
57086,Pennsylvania,PA,1023,WEST MIDDLESEX AREA SCHOOL DIST,2013,14216,868,7677,5671,14376,7718,3950,515,1282,,,
57087,Pennsylvania,PA,0,MIDWESTERN INTERMEDIATE SCHOOL UNIT 4,2013,53393,26257,7837,19299,58821,30571,24067,3816,241,,,
57088,Pennsylvania,PA,1211,LAKEVIEW SCHOOL DIST,2013,15731,397,9774,5560,15070,9055,4031,611,570,,,
57089,Pennsylvania,PA,507,COMMODORE PERRY SCH DIST,2013,8751,196,5541,3014,7674,4439,2410,318,111,,,
57090,Pennsylvania,PA,1181,REYNOLDS SCHOOL DIST,2013,19411,555,12052,6804,19210,11020,5408,847,889,,,
57091,Pennsylvania,PA,0,MERCER COUNTY CAREER CENTER,2013,4185,392,686,3107,4772,1504,1498,500,254,,,
57092,Pennsylvania,PA,0,TUSCARORA INTERMEDIATE SCHOOL UNIT 11,2013,32232,17309,10643,4280,37353,8840,24348,346,162,,,
57093,Pennsylvania,PA,5292,MIFFLIN CO SCHOOL DIST,2013,69286,5482,32160,31644,68413,35572,19645,2995,5047,,,
57094,Pennsylvania,PA,0,MIFFLIN JUNIATA CAREER & TECHNOLOGY CENTER,2013,2528,180,560,1788,2433,1021,650,564,134,,,
57095,Pennsylvania,PA,7573,EAST STROUDSBURG AREA SCH DIST,2013,150359,5947,32255,112157,131912,71631,32635,4225,7495,,,
57096,Pennsylvania,PA,5185,STROUDSBURG AREA SCH DIST,2013,98176,4105,23525,70546,106695,53571,24929,2306,16536,,,
57097,Pennsylvania,PA,5435,PLEASANT VALLEY SCH DIST,2013,91281,2813,37908,50560,89719,53431,25243,2551,3365,,,
57098,Pennsylvania,PA,9814,POCONO MT SCHOOL DISTRICT,2013,208915,6537,48639,153739,172479,98163,52722,4901,1543,,,
57099,Pennsylvania,PA,0,MONROE COUNTY AVTS,2013,8897,630,1476,6791,9088,4398,3488,806,272,,,
57100,Pennsylvania,PA,7586,ABINGTON SCH DIST,2013,126949,2625,22717,101607,125235,72308,41533,2888,1607,,,
57101,Pennsylvania,PA,4504,CHELTENHAM TWP SCH DIST,2013,98585,1155,16086,81344,107892,50632,26835,2672,21395,,,
57102,Pennsylvania,PA,4881,HATBORO-HORSHAM SCH DIST,2013,89904,2860,14268,72776,80958,47325,23803,3421,2674,,,
57103,Pennsylvania,PA,623,JENKINTOWN SCH DIST,2013,13965,100,2117,11748,13279,7514,3940,178,595,,,
57104,Pennsylvania,PA,7800,LOWER MERION SCH DIST,2013,209754,1318,23220,185216,195362,110073,59545,3282,9263,,,
57105,Pennsylvania,PA,2173,LOWER MORELAND TWP SCHOOL DIST,2013,41876,417,6302,35157,36902,21470,10349,945,1666,,,
57106,Pennsylvania,PA,7060,NORRISTOWN AREA SCH DIST,2013,129491,10816,26531,92144,129280,76532,36497,5017,1763,,,
57107,Pennsylvania,PA,3096,POTTSTOWN SCH DIST,2013,53731,3254,17768,32709,58319,28919,14254,3220,9281,,,
57108,Pennsylvania,PA,5813,PERKIOMEN VALLEY SCH DIST,2013,90746,725,17375,72646,89523,50623,26945,2405,2084,,,
57109,Pennsylvania,PA,6535,SOUDERTON AREA SCH DIST,2013,110156,1401,22001,86754,100161,59097,30211,2812,1235,,,
57110,Pennsylvania,PA,2217,SPRINGFIELD TWP SCH DIST,2013,48699,869,6473,41357,43568,23130,14715,678,2384,,,
57111,Pennsylvania,PA,4295,UPPER DUBLIN SCH DIST,2013,84717,733,11942,72042,78936,45201,20732,1610,3760,,,
57112,Pennsylvania,PA,4000,UPPER MERION AREA SCH DIST,2013,82944,1791,8629,72524,74816,41503,22747,2395,3294,,,
57113,Pennsylvania,PA,3082,UPPER MORELAND TWP SCHOOL DIST,2013,53975,1182,9480,43313,45149,25579,14388,1503,968,,,
57114,Pennsylvania,PA,0,BRYN-ATHYN SCH DIST,2013,255,0,13,242,581,268,45,0,0,,,
57115,Pennsylvania,PA,0,MONTGOMERY COUNTY INTERMEDIATE SCHOOL UNIT 23,2013,86874,32046,34705,20123,107379,37771,35133,4,7627,,,
57116,Pennsylvania,PA,3251,UPPER PERKIOMEN SCHOOL DIST,2013,50843,1003,15883,33957,47936,29094,13184,1469,192,,,
57117,Pennsylvania,PA,4690,COLONIAL SCHOOL DIST,2013,99211,1143,14135,83933,92723,57578,26495,2113,1470,,,
57118,Pennsylvania,PA,12650,NORTH PENN SCH DISTRICT,2013,214768,4721,35015,175032,213450,127459,55254,7693,12946,,,
57119,Pennsylvania,PA,3233,POTTSGROVE SCHOOL DIST,2013,59357,1361,15575,42421,55003,31471,16939,1386,1599,,,
57120,Pennsylvania,PA,7859,SPRING FORD AREA SCHOOL DIST,2013,129151,1730,23785,103636,115646,70562,32809,2980,1306,,,
57121,Pennsylvania,PA,4436,WISSAHICKON SCH DIST,2013,85900,914,13112,71874,78578,50757,24099,1899,406,,,
57122,Pennsylvania,PA,5085,METHACTON SCH DIST,2013,92913,730,16908,75275,89269,51655,27783,1601,2646,,,
57123,Pennsylvania,PA,0,CENTRAL MONTGOMERY AVTS,2013,8314,336,640,7338,7305,3528,2987,2,98,,,
57124,Pennsylvania,PA,0,EASTERN CENTER FOR ARTS AND TECHNOLOGY,2013,9236,1574,847,6815,8202,3522,4305,59,316,,,
57125,Pennsylvania,PA,0,NORTH MONTCO AVTS,2013,11223,337,1247,9639,10967,5827,3554,662,584,,,
57126,Pennsylvania,PA,0,WESTERN MONTGOMERY AVTS,2013,4648,129,525,3994,4500,2623,1766,75,36,,,
57127,Pennsylvania,PA,2354,DANVILLE AREA SCH DIST,2013,35261,2055,12100,21106,38947,19101,9111,1106,7193,,,
57128,Pennsylvania,PA,3118,BANGOR AREA SCH DIST,2013,50649,1948,17353,31348,48338,27176,14489,2287,474,,,
57129,Pennsylvania,PA,14300,BETHLEHEM AREA SCH DIST,2013,225038,9931,53832,161275,211273,117640,50509,13161,4742,,,
57130,Pennsylvania,PA,8938,EASTON AREA SCHOOL DIST,2013,134532,4953,36914,92665,130036,73306,33369,6842,2675,,,
57131,Pennsylvania,PA,2294,SAUCON VALLEY SCH DIST,2013,41156,824,7175,33157,38874,21458,11279,1232,2607,,,
57132,Pennsylvania,PA,4594,NAZARETH AREA SCH DIST,2013,70059,1203,16587,52269,64696,36186,18526,2754,456,,,
57133,Pennsylvania,PA,5537,NORTHAMPTON AREA SCH DIST,2013,86494,2258,24103,60133,85198,43777,24331,3319,6177,,,
57134,Pennsylvania,PA,1734,PEN ARGYL AREA SCH DIST,2013,25939,614,8047,17278,23975,13270,8058,1093,205,,,
57135,Pennsylvania,PA,2198,WILSON AREA SCHOOL DIST,2013,34512,945,10031,23536,32002,16938,9116,1188,695,,,
57136,Pennsylvania,PA,0,COLONIAL INTERMEDIATE SCHOOL UNIT 20,2013,70859,19590,12093,39176,77846,29365,20413,16400,185,,,
57137,Pennsylvania,PA,0,BETHLEHEM AVTS,2013,10376,377,1178,8821,10768,4947,4024,349,1207,,,
57138,Pennsylvania,PA,0,EASTERN NORTHAMPTON AVTS,2013,8209,332,868,7009,7444,3092,3015,359,370,,,
57139,Pennsylvania,PA,2227,MILTON AREA SCH DIST,2013,30435,2178,14295,13962,27019,17024,7223,1268,362,,,
57140,Pennsylvania,PA,1583,MT CARMEL AREA SCHOOL DIST,2013,17466,1405,11377,4684,16285,9683,3618,1329,230,,,
57141,Pennsylvania,PA,2344,SHAMOKIN AREA SCH DIST,2013,30209,2906,16508,10795,33069,17658,8704,1501,3822,,,
57142,Pennsylvania,PA,2933,SHIKELLAMY SCHOOL DIST,2013,40076,2478,18174,19424,37213,23446,8966,1384,218,,,
57143,Pennsylvania,PA,1222,LINE MOUNTAIN SCH DIST,2013,17962,661,9640,7661,18246,8536,5716,585,2165,,,
57144,Pennsylvania,PA,1653,WARRIOR RUN SCHOOL DIST,2013,20983,1087,9381,10515,19799,11473,6242,878,545,,,
57145,Pennsylvania,PA,0,NORTHUMBLERLAND COUNTY AVTS,2013,1612,88,180,1344,1562,832,686,17,17,,,
57146,Pennsylvania,PA,786,GREENWOOD SCH DIST,2013,11674,281,5442,5951,11085,6179,3385,487,129,,,
57147,Pennsylvania,PA,1125,NEWPORT SCH DIST,2013,17190,928,8405,7857,16215,9709,3910,712,407,,,
57148,Pennsylvania,PA,2583,WEST PERRY SCHOOL DIST,2013,35192,2001,15240,17951,31997,17776,10255,1505,277,,,
57149,Pennsylvania,PA,1756,SUSQUENITA SCH DIST,2013,29603,726,13622,15255,25158,13824,7644,1148,894,,,
57150,Pennsylvania,PA,143898,PHILADELPHIA SCHOOL DISTRICT,2013,2743433,429562,1333752,980119,3036175,1695669,612658,175039,80438,,,
57151,Pennsylvania,PA,0,PHILADELPHIA INTERMEDIATE SCHOOL UNIT 26,2013,377043,43549,98098,235396,376404,257756,108510,0,1170,,,
57152,Pennsylvania,PA,0,PHILADELPHIA AVTS,2013,56551,0,7936,48615,56542,39269,16973,0,300,,,
57153,Pennsylvania,PA,5062,DELAWARE VALLEY SCHOOL DISTRICT,2013,70783,3047,24523,43213,66415,42297,18337,1898,3348,,,
57154,Pennsylvania,PA,217,AUSTIN AREA SCHOOL DIST,2013,4179,388,2269,1522,4226,2169,1241,254,41,,,
57155,Pennsylvania,PA,889,COUDERSPORT AREA SCH DIST,2013,12216,440,6080,5696,10945,5337,3384,515,424,,,
57156,Pennsylvania,PA,366,GALETON AREA SCH DIST,2013,6691,290,3248,3153,6759,4129,1940,447,4,,,
57157,Pennsylvania,PA,533,NORTHERN POTTER SCH DIST,2013,9308,544,6005,2759,9613,4958,2821,352,650,,,
57158,Pennsylvania,PA,502,OSWAYO VALLEY SCH DIST,2013,7772,307,4849,2616,7583,3649,2505,398,131,,,
57159,Pennsylvania,PA,1048,MAHANOY AREA SCH DIST,2013,16697,1164,10299,5234,15514,8026,4897,905,313,,,
57160,Pennsylvania,PA,1260,MINERSVILLE AREA SCHOOL DISTRICT,2013,16043,822,7939,7282,15958,8351,4455,758,519,,,
57161,Pennsylvania,PA,1584,PINE GROVE AREA SCH DIST,2013,22268,830,10197,11241,19983,10791,5997,984,187,,,
57162,Pennsylvania,PA,2855,POTTSVILLE AREA SCH DIST,2013,36581,2123,17749,16709,39301,22675,11190,2092,923,,,
57163,Pennsylvania,PA,570,SAINT CLAIR AREA SCHOOL DISTRICT,2013,9771,502,4453,4816,20883,6656,1988,461,7901,,,
57164,Pennsylvania,PA,1267,SCHUYLKILL HAVEN AREA SCHOOL DIST,2013,17812,633,8928,8251,16165,9155,4736,770,270,,,
57165,Pennsylvania,PA,1084,SHENANDOAH VALLEY SCHOOL DIST,2013,15639,1298,9634,4707,15822,9133,3417,931,1087,,,
57166,Pennsylvania,PA,2132,TAMAQUA AREA SCH DIST,2013,26399,1126,10951,14322,25035,14016,7345,839,454,,,
57167,Pennsylvania,PA,0,SCHUYKILL INTERMEDIATE SCHOOL UNIT 29,2013,23351,7155,4219,11977,26197,11185,10583,879,79,,,
57168,Pennsylvania,PA,2834,BLUE MOUNTAIN SCH DIST,2013,37996,1120,13637,23239,36148,19840,11463,1611,282,,,
57169,Pennsylvania,PA,1894,NORTH SCHUYLKILL SCHOOL DIST,2013,24875,1049,12681,11145,24007,14050,6716,985,278,,,
57170,Pennsylvania,PA,883,TRI VALLEY SCHOOL DIST,2013,11990,365,6342,5283,12678,6870,3703,506,969,,,
57171,Pennsylvania,PA,1039,WILLIAMS VALLEY SCH DIST,2013,14519,710,9322,4487,12969,7641,3430,748,340,,,
57172,Pennsylvania,PA,0,SCHUYLKILL COUNTY AVTS,2013,6906,398,954,5554,7857,3018,3072,1673,94,,,
57173,Pennsylvania,PA,2200,MIDD-WEST SCHOOL DISTRICT,2013,32948,1985,14422,16541,37959,16333,8454,1100,7755,,,
57174,Pennsylvania,PA,2732,SELINSGROVE AREA SCH DIST,2013,38292,2645,12580,23067,34559,20291,9963,1231,943,,,
57175,Pennsylvania,PA,833,BERLIN BROTHERS VALLEY SCHOOL DIST,2013,11168,476,7080,3612,10645,5926,3210,442,185,,,
57176,Pennsylvania,PA,1152,NORTH STAR SCHOOL DIST,2013,17938,1321,10980,5637,16489,8923,5422,728,131,,,
57177,Pennsylvania,PA,995,CONEMAUGH TWP AREA SCHOOL DIST,2013,13477,571,8694,4212,16609,7002,3818,567,4415,,,
57178,Pennsylvania,PA,404,TURKEY FOOT VALLEY AREA SCHOOL DIST,2013,5665,678,3324,1663,5813,3011,1915,415,42,,,
57179,Pennsylvania,PA,921,MEYERSDALE AREA SCH DIST,2013,13595,868,9619,3108,12524,7330,3970,520,45,,,
57180,Pennsylvania,PA,758,ROCKWOOD AREA SCH DIST,2013,11441,486,5092,5863,10633,6153,3068,373,339,,,
57181,Pennsylvania,PA,269,SALISBURY-ELK LICK SCHOOL DIST,2013,4370,474,2667,1229,4608,2375,1640,151,387,,,
57182,Pennsylvania,PA,508,SHADE CENTRAL CITY SCHOOL DIST,2013,8100,425,5323,2352,8173,4468,2334,450,18,,,
57183,Pennsylvania,PA,2253,SOMERSET AREA SCH DIST,2013,35481,1396,12864,21221,31532,18479,8548,1370,307,,,
57184,Pennsylvania,PA,375,SHANKSVILLE-STONYCREEK SCHOOL DIST,2013,6355,211,2365,3779,6074,3147,2056,328,24,,,
57185,Pennsylvania,PA,1242,WINDBER AREA SCH DIST,2013,15141,789,11019,3333,15379,8669,3926,1039,695,,,
57186,Pennsylvania,PA,0,SOMERSET COUNTY AVTS,2013,6138,421,717,5000,5733,1882,2355,1379,117,,,
57187,Pennsylvania,PA,630,SULLIVAN CO SCHOOL DIST,2013,12744,380,4331,8033,13060,7345,4146,348,542,,,
57188,Pennsylvania,PA,1565,MONTROSE AREA SCH DIST,2013,24158,1163,12844,10151,24239,13909,7947,783,741,,,
57189,Pennsylvania,PA,835,SUSQUEHANNA COMMUNITY SCH DIST,2013,14140,799,9391,3950,13601,8497,3816,499,106,,,
57190,Pennsylvania,PA,0,SUSQUEHANNA COUNTY CAREER & TECHNOLOGY CENTER,2013,3458,174,492,2792,3789,1758,1727,103,201,,,
57191,Pennsylvania,PA,1089,BLUE RIDGE SCHOOL DIST,2013,17286,647,10143,6496,14979,8566,4774,897,70,,,
57192,Pennsylvania,PA,798,FOREST CITY REGIONAL SCHOOL DIST,2013,13103,752,6028,6323,12739,7560,3666,892,7,,,
57193,Pennsylvania,PA,1268,ELK LAKE SCHOOL DISTRICT,2013,18657,974,10142,7541,21054,11732,5316,851,1675,,,
57194,Pennsylvania,PA,1126,MOUNTAIN VIEW SCH DIST,2013,17702,761,8616,8325,16578,10114,4712,757,301,,,
57195,Pennsylvania,PA,1526,WELLSBORO AREA SCH DIST,2013,23842,1235,9370,13237,21164,12286,6476,697,517,,,
57196,Pennsylvania,PA,2085,NORTHERN TIOGA SCH DIST,2013,31008,1522,18686,10800,28436,17469,8107,1432,706,,,
57197,Pennsylvania,PA,1932,SOUTHERN TIOGA SCH DIST,2013,28505,1617,13948,12940,26685,16295,6684,1484,562,,,
57198,Pennsylvania,PA,1884,LEWISBURG AREA SCH DIST,2013,29199,626,6855,21718,27178,16189,7191,868,953,,,
57199,Pennsylvania,PA,2090,MIFFLINBURG AREA SCH DIST,2013,27746,1271,11859,14616,29442,15661,7016,947,3154,,,
57200,Pennsylvania,PA,0,CENTRAL SUSQUEHANNA INTERMEDIATE SCHOOL UNIT 16,2013,56961,23607,10684,22670,60671,19933,27589,6524,128,,,
57201,Pennsylvania,PA,0,SUN AVTS,2013,6591,223,717,5651,6190,2911,1710,190,1301,,,
57202,Pennsylvania,PA,1171,CRANBERRY AREA SCH DIST,2013,17851,852,10006,6993,17585,10318,5227,603,325,,,
57203,Pennsylvania,PA,1972,FRANKLIN AREA SCH DIST,2013,31503,1768,17040,12695,31008,17866,8843,913,753,,,
57204,Pennsylvania,PA,2131,OIL CITY AREA SCH DIST,2013,28986,2566,19189,7231,28178,15492,8949,1096,407,,,
57205,Pennsylvania,PA,949,VALLEY GROVE SCH DIST,2013,13205,628,9135,3442,13029,7247,3866,508,120,,,
57206,Pennsylvania,PA,2073,TITUSVILLE AREA SCH DIST,2013,28550,853,18378,9319,27991,15300,8697,1386,571,,,
57207,Pennsylvania,PA,0,VENANGO COUNTY AVTS,2013,5941,212,1005,4724,5608,2482,1817,976,234,,,
57208,Pennsylvania,PA,4661,WARREN CO SCH DIST,2013,68824,3617,39582,25625,73617,37955,19502,1788,12131,,,
